,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_C,param_kernel,param_gamma,param_degree,params,split0_test_accuracy,split1_test_accuracy,split2_test_accuracy,split3_test_accuracy,split4_test_accuracy,mean_test_accuracy,std_test_accuracy,rank_test_accuracy,split0_test_precision,split1_test_precision,split2_test_precision,split3_test_precision,split4_test_precision,mean_test_precision,std_test_precision,rank_test_precision,split0_test_recall,split1_test_recall,split2_test_recall,split3_test_recall,split4_test_recall,mean_test_recall,std_test_recall,rank_test_recall,split0_test_f1,split1_test_f1,split2_test_f1,split3_test_f1,split4_test_f1,mean_test_f1,std_test_f1,rank_test_f1
22,0.002493762969970703,0.00022052626196123723,0.0051767826080322266,0.0005421173374352256,10,sigmoid,0.001,,"{'C': 10, 'gamma': 0.001, 'kernel': 'sigmoid'}",1.0,0.967741935483871,0.967741935483871,0.9333333333333333,0.8666666666666667,0.9470967741935485,0.04540843791903365,81,1.0,1.0,0.9,0.8888888888888888,0.8571428571428571,0.9292063492063491,0.059489725691391354,105,1.0,0.8888888888888888,1.0,0.8888888888888888,0.6666666666666666,0.888888888888889,0.12171612389003693,28,1.0,0.9411764705882353,0.9473684210526316,0.8888888888888888,0.75,0.9054867561059512,0.08533721740297805,80
23,0.003471565246582031,0.00036932896874507644,0.007557392120361328,0.0006431251614524231,10,rbf,0.01,,"{'C': 10, 'gamma': 0.01, 'kernel': 'rbf'}",0.967741935483871,0.9354838709677419,0.9354838709677419,0.9,0.9,0.927741935483871,0.025530785725689512,100,0.9,1.0,1.0,1.0,0.875,0.9550000000000001,0.055677643628300216,73,1.0,0.7777777777777778,0.7777777777777778,0.6666666666666666,0.7777777777777778,0.7999999999999999,0.10886621079036347,110,0.9473684210526316,0.8750000000000001,0.8750000000000001,0.8,0.823529411764706,0.8641795665634675,0.05084486389039903,101
24,0.0034067630767822266,0.00037981625673349904,0.006690454483032226,0.0006460750469345749,10,sigmoid,0.01,,"{'C': 10, 'gamma': 0.01, 'kernel': 'sigmoid'}",0.5483870967741935,0.2903225806451613,0.45161290322580644,0.43333333333333335,0.3333333333333333,0.41139784946236563,0.09123350182748582,137,0.35294117647058826,0.15789473684210525,0.3181818181818182,0.3,0.17647058823529413,0.2610976639459612,0.07876523257667507,128,0.6666666666666666,0.3333333333333333,0.7777777777777778,0.6666666666666666,0.3333333333333333,0.5555555555555556,0.18592445034090566,121,0.46153846153846156,0.21428571428571427,0.45161290322580644,0.41379310344827586,0.23076923076923078,0.3543998826534978,0.10897074781186314,127
25,0.0036704540252685547,0.0003154631174639857,0.007532787322998047,0.0004238338158405746,10,rbf,0.1,,"{'C': 10, 'gamma': 0.1, 'kernel': 'rbf'}",0.7096774193548387,0.7096774193548387,0.7096774193548387,0.7,0.7,0.7058064516129032,0.004740947889257803,120,0.0,0.0,0.0,0.0,0.0,0.0,0.0,133,0.0,0.0,0.0,0.0,0.0,0.0,0.0,133,0.0,0.0,0.0,0.0,0.0,0.0,0.0,133
26,0.0034598350524902345,0.0001628057533441833,0.006791067123413086,0.0005425768539817603,10,sigmoid,0.1,,"{'C': 10, 'gamma': 0.1, 'kernel': 'sigmoid'}",0.3548387096774194,0.2903225806451613,0.2903225806451613,0.3,0.3,0.3070967741935484,0.024260123454146024,145,0.3103448275862069,0.27586206896551724,0.25925925925925924,0.3,0.2857142857142857,0.2862360883050538,0.01792383014558957,125,1.0,0.8888888888888888,0.7777777777777778,1.0,0.8888888888888888,0.9111111111111111,0.08314794192830981,3,0.4736842105263158,0.42105263157894735,0.3888888888888889,0.4615384615384615,0.43243243243243246,0.43551932499300927,0.030089086558480766,120
27,0.0042095184326171875,0.0005136277739418559,0.00791788101196289,0.0012034317157971737,10,rbf,1,,"{'C': 10, 'gamma': 1, 'kernel': 'rbf'}",0.7096774193548387,0.7096774193548387,0.7096774193548387,0.7,0.7,0.7058064516129032,0.004740947889257803,120,0.0,0.0,0.0,0.0,0.0,0.0,0.0,133,0.0,0.0,0.0,0.0,0.0,0.0,0.0,133,0.0,0.0,0.0,0.0,0.0,0.0,0.0,133
28,0.003255271911621094,0.0001904021938280727,0.006446456909179688,0.0006254780007136543,10,sigmoid,1,,"{'C': 10, 'gamma': 1, 'kernel': 'sigmoid'}",0.3548387096774194,0.2903225806451613,0.3225806451612903,0.3,0.7,0.3935483870967742,0.15482526823378298,138,0.3103448275862069,0.27586206896551724,0.2857142857142857,0.3,0.0,0.23438423645320197,0.11778505395500764,130,1.0,0.8888888888888888,0.8888888888888888,1.0,0.0,0.7555555555555555,0.38103173776627214,117,0.4736842105263158,0.42105263157894735,0.43243243243243246,0.4615384615384615,0.0,0.35774154721523144,0.17987914661821017,124
29,0.002560997009277344,0.0004247788573930104,0.006558942794799805,0.0007917870803247502,100,rbf,0.001,,"{'C': 100, 'gamma': 0.001, 'kernel': 'rbf'}",0.967741935483871,0.9354838709677419,1.0,0.9666666666666667,0.9,0.953978494623656,0.033835277321814544,58,1.0,0.8888888888888888,1.0,1.0,0.875,0.9527777777777778,0.05800170282728085,77,0.8888888888888888,0.8888888888888888,1.0,0.8888888888888888,0.7777777777777778,0.888888888888889,0.07027283689263066,28,0.9411764705882353,0.8888888888888888,1.0,0.9411764705882353,0.823529411764706,0.918954248366013,0.05927207345754055,41
30,0.0021976470947265626,0.0002834703902699307,0.005664539337158203,0.000503580166742235,100,sigmoid,0.001,,"{'C': 100, 'gamma': 0.001, 'kernel': 'sigmoid'}",0.9354838709677419,0.8709677419354839,0.8387096774193549,0.9,0.8,0.869032258064516,0.04703929324789206,110,0.8888888888888888,0.7272727272727273,0.7,0.8,0.6666666666666666,0.7565656565656564,0.07941732505714814,114,0.8888888888888888,0.8888888888888888,0.7777777777777778,0.8888888888888888,0.6666666666666666,0.8222222222222222,0.08888888888888888,90,0.8888888888888888,0.7999999999999999,0.7368421052631577,0.8421052631578948,0.6666666666666666,0.7869005847953215,0.07820845453701517,110
31,0.0033879756927490236,0.0003607165914280562,0.006616640090942383,0.00020994281794574864,100,rbf,0.01,,"{'C': 100, 'gamma': 0.01, 'kernel': 'rbf'}",0.967741935483871,0.9354838709677419,0.9354838709677419,0.9,0.9,0.927741935483871,0.025530785725689512,100,0.9,1.0,1.0,1.0,0.875,0.9550000000000001,0.055677643628300216,73,1.0,0.7777777777777778,0.7777777777777778,0.6666666666666666,0.7777777777777778,0.7999999999999999,0.10886621079036347,110,0.9473684210526316,0.8750000000000001,0.8750000000000001,0.8,0.823529411764706,0.8641795665634675,0.05084486389039903,101
32,0.0026992321014404296,0.00031004612785674214,0.005351114273071289,0.000632242331423115,100,sigmoid,0.01,,"{'C': 100, 'gamma': 0.01, 'kernel': 'sigmoid'}",0.5161290322580645,0.41935483870967744,0.6774193548387096,0.5333333333333333,0.4,0.5092473118279569,0.09891912092553343,136,0.3125,0.2,0.45454545454545453,0.3684210526315789,0.2,0.3070933014354067,0.09845853273089816,121,0.5555555555555556,0.3333333333333333,0.5555555555555556,0.7777777777777778,0.3333333333333333,0.5111111111111112,0.16629588385661961,123,0.39999999999999997,0.25,0.5,0.5,0.25,0.38,0.11224972160321824,123
33,0.003723001480102539,0.0003926689753096614,0.007497453689575195,0.0005080070461088117,100,rbf,0.1,,"{'C': 100, 'gamma': 0.1, 'kernel': 'rbf'}",0.7096774193548387,0.7096774193548387,0.7096774193548387,0.7,0.7,0.7058064516129032,0.004740947889257803,120,0.0,0.0,0.0,0.0,0.0,0.0,0.0,133,0.0,0.0,0.0,0.0,0.0,0.0,0.0,133,0.0,0.0,0.0,0.0,0.0,0.0,0.0,133
34,0.0030705928802490234,0.0003561859626939124,0.006251764297485351,0.0005480483729690446,100,sigmoid,0.1,,"{'C': 100, 'gamma': 0.1, 'kernel': 'sigmoid'}",0.41935483870967744,0.2903225806451613,0.2903225806451613,0.3,0.3333333333333333,0.32666666666666666,0.04896618827253656,141,0.3333333333333333,0.27586206896551724,0.25925925925925924,0.3,0.2962962962962963,0.29295019157088126,0.024975096430361454,123,1.0,0.8888888888888888,0.7777777777777778,1.0,0.8888888888888888,0.9111111111111111,0.08314794192830981,3,0.5,0.42105263157894735,0.3888888888888889,0.4615384615384615,0.4444444444444444,0.44318488529014843,0.037428035987483954,119
35,0.003937196731567383,0.0003799053360770367,0.007317113876342774,0.0006145014795792945,100,rbf,1,,"{'C': 100, 'gamma': 1, 'kernel': 'rbf'}",0.7096774193548387,0.7096774193548387,0.7096774193548387,0.7,0.7,0.7058064516129032,0.004740947889257803,120,0.0,0.0,0.0,0.0,0.0,0.0,0.0,133,0.0,0.0,0.0,0.0,0.0,0.0,0.0,133,0.0,0.0,0.0,0.0,0.0,0.0,0.0,133
36,0.003119754791259766,0.0002573841981654715,0.0063399791717529295,0.0005575804613414563,100,sigmoid,1,,"{'C': 100, 'gamma': 1, 'kernel': 'sigmoid'}",0.3548387096774194,0.2903225806451613,0.3225806451612903,0.3,0.7,0.3935483870967742,0.15482526823378298,138,0.3103448275862069,0.27586206896551724,0.2857142857142857,0.3,0.0,0.23438423645320197,0.11778505395500764,130,1.0,0.8888888888888888,0.8888888888888888,1.0,0.0,0.7555555555555555,0.38103173776627214,117,0.4736842105263158,0.42105263157894735,0.43243243243243246,0.4615384615384615,0.0,0.35774154721523144,0.17987914661821017,124
37,0.002427959442138672,0.00033886534553755185,0.006193971633911133,0.0007504151599972642,1000,rbf,0.001,,"{'C': 1000, 'gamma': 0.001, 'kernel': 'rbf'}",0.967741935483871,0.9354838709677419,1.0,0.9666666666666667,0.9,0.953978494623656,0.033835277321814544,58,1.0,0.8888888888888888,1.0,1.0,0.875,0.9527777777777778,0.05800170282728085,77,0.8888888888888888,0.8888888888888888,1.0,0.8888888888888888,0.7777777777777778,0.888888888888889,0.07027283689263066,28,0.9411764705882353,0.8888888888888888,1.0,0.9411764705882353,0.823529411764706,0.918954248366013,0.05927207345754055,41
38,0.0021011829376220703,0.000318098350579673,0.005074405670166015,0.000514156696727891,1000,sigmoid,0.001,,"{'C': 1000, 'gamma': 0.001, 'kernel': 'sigmoid'}",0.9354838709677419,0.8709677419354839,0.8064516129032258,0.9,0.9,0.8825806451612903,0.04321136012810414,109,0.8181818181818182,0.7777777777777778,0.6363636363636364,0.8,0.875,0.7814646464646465,0.0793832079518333,113,1.0,0.7777777777777778,0.7777777777777778,0.8888888888888888,0.7777777777777778,0.8444444444444444,0.08888888888888888,85,0.9,0.7777777777777778,0.7000000000000001,0.8421052631578948,0.823529411764706,0.8086824905400757,0.06699759003753784,109
39,0.0029111385345458986,3.2030682060829883e-05,0.005774259567260742,9.999571947270734e-05,1000,rbf,0.01,,"{'C': 1000, 'gamma': 0.01, 'kernel': 'rbf'}",0.967741935483871,0.9354838709677419,0.9354838709677419,0.9,0.9,0.927741935483871,0.025530785725689512,100,0.9,1.0,1.0,1.0,0.875,0.9550000000000001,0.055677643628300216,73,1.0,0.7777777777777778,0.7777777777777778,0.6666666666666666,0.7777777777777778,0.7999999999999999,0.10886621079036347,110,0.9473684210526316,0.8750000000000001,0.8750000000000001,0.8,0.823529411764706,0.8641795665634675,0.05084486389039903,101
40,0.002206850051879883,0.0002423994271713605,0.004637956619262695,0.0002034171332838853,1000,sigmoid,0.01,,"{'C': 1000, 'gamma': 0.01, 'kernel': 'sigmoid'}",0.5161290322580645,0.3870967741935484,0.6774193548387096,0.5333333333333333,0.43333333333333335,0.5094623655913978,0.09959195278043047,135,0.3125,0.1875,0.45454545454545453,0.3684210526315789,0.21428571428571427,0.30745044429254953,0.09843539113408625,120,0.5555555555555556,0.3333333333333333,0.5555555555555556,0.7777777777777778,0.3333333333333333,0.5111111111111112,0.16629588385661961,123,0.39999999999999997,0.24000000000000005,0.5,0.5,0.2608695652173913,0.3801739130434783,0.11224251357017974,122
41,0.0036942481994628905,0.0006703347429783046,0.006831026077270508,0.000862066176942388,1000,rbf,0.1,,"{'C': 1000, 'gamma': 0.1, 'kernel': 'rbf'}",0.7096774193548387,0.7096774193548387,0.7096774193548387,0.7,0.7,0.7058064516129032,0.004740947889257803,120,0.0,0.0,0.0,0.0,0.0,0.0,0.0,133,0.0,0.0,0.0,0.0,0.0,0.0,0.0,133,0.0,0.0,0.0,0.0,0.0,0.0,0.0,133
42,0.0032779216766357423,0.0003666735622791788,0.006396579742431641,0.0004344946726876979,1000,sigmoid,0.1,,"{'C': 1000, 'gamma': 0.1, 'kernel': 'sigmoid'}",0.45161290322580644,0.3225806451612903,0.2903225806451613,0.26666666666666666,0.3,0.32623655913978494,0.06520634377031304,143,0.34615384615384615,0.2692307692307692,0.25925925925925924,0.27586206896551724,0.2692307692307692,0.2839473425680322,0.03155210692376153,126,1.0,0.7777777777777778,0.7777777777777778,0.8888888888888888,0.7777777777777778,0.8444444444444444,0.08888888888888888,85,0.5142857142857142,0.39999999999999997,0.3888888888888889,0.42105263157894735,0.39999999999999997,0.42484544695071,0.045916039475145304,121
43,0.003849029541015625,0.00032118814419618063,0.007640171051025391,0.0007874103314716756,1000,rbf,1,,"{'C': 1000, 'gamma': 1, 'kernel': 'rbf'}",0.7096774193548387,0.7096774193548387,0.7096774193548387,0.7,0.7,0.7058064516129032,0.004740947889257803,120,0.0,0.0,0.0,0.0,0.0,0.0,0.0,133,0.0,0.0,0.0,0.0,0.0,0.0,0.0,133,0.0,0.0,0.0,0.0,0.0,0.0,0.0,133
44,0.0031919002532958983,0.0003457625245756772,0.006432867050170899,0.0006873605171094671,1000,sigmoid,1,,"{'C': 1000, 'gamma': 1, 'kernel': 'sigmoid'}",0.3548387096774194,0.2903225806451613,0.3225806451612903,0.3,0.7,0.3935483870967742,0.15482526823378298,138,0.3103448275862069,0.27586206896551724,0.2857142857142857,0.3,0.0,0.23438423645320197,0.11778505395500764,130,1.0,0.8888888888888888,0.8888888888888888,1.0,0.0,0.7555555555555555,0.38103173776627214,117,0.4736842105263158,0.42105263157894735,0.43243243243243246,0.4615384615384615,0.0,0.35774154721523144,0.17987914661821017,124
45,0.0032695770263671876,0.0003756508060898657,0.006337356567382812,0.000614265828472873,0.1,poly,0.001,2,"{'C': 0.1, 'degree': 2, 'gamma': 0.001, 'kernel': 'poly'}",0.9032258064516129,0.8064516129032258,0.8064516129032258,0.8666666666666667,0.7666666666666667,0.8298924731182795,0.04863449299748525,113,1.0,0.7142857142857143,0.6666666666666666,1.0,0.75,0.8261904761904763,0.144357203725944,111,0.6666666666666666,0.5555555555555556,0.6666666666666666,0.5555555555555556,0.3333333333333333,0.5555555555555556,0.12171612389003691,121,0.8,0.6250000000000001,0.6666666666666666,0.7142857142857143,0.46153846153846156,0.6534981684981686,0.1122425912068002,113
46,0.0022656917572021484,0.0002787343440730321,0.004933977127075195,0.000180072904630592,0.1,poly,0.01,2,"{'C': 0.1, 'degree': 2, 'gamma': 0.01, 'kernel': 'poly'}",0.967741935483871,0.9354838709677419,1.0,0.9666666666666667,0.9,0.953978494623656,0.033835277321814544,58,1.0,0.8888888888888888,1.0,1.0,0.875,0.9527777777777778,0.05800170282728085,77,0.8888888888888888,0.8888888888888888,1.0,0.8888888888888888,0.7777777777777778,0.888888888888889,0.07027283689263066,28,0.9411764705882353,0.8888888888888888,1.0,0.9411764705882353,0.823529411764706,0.918954248366013,0.05927207345754055,41
47,0.0019800662994384766,8.536144308074123e-05,0.005020761489868164,0.0002953138254720675,0.1,poly,0.1,2,"{'C': 0.1, 'degree': 2, 'gamma': 0.1, 'kernel': 'poly'}",0.967741935483871,0.9354838709677419,1.0,0.9666666666666667,0.9,0.953978494623656,0.033835277321814544,58,1.0,0.8888888888888888,1.0,1.0,0.875,0.9527777777777778,0.05800170282728085,77,0.8888888888888888,0.8888888888888888,1.0,0.8888888888888888,0.7777777777777778,0.888888888888889,0.07027283689263066,28,0.9411764705882353,0.8888888888888888,1.0,0.9411764705882353,0.823529411764706,0.918954248366013,0.05927207345754055,41
48,0.0019435405731201172,9.833815846601985e-05,0.004691028594970703,4.39804672487242e-05,0.1,poly,1,2,"{'C': 0.1, 'degree': 2, 'gamma': 1, 'kernel': 'poly'}",0.967741935483871,0.9354838709677419,1.0,0.9666666666666667,0.9,0.953978494623656,0.033835277321814544,58,1.0,0.8888888888888888,1.0,1.0,0.875,0.9527777777777778,0.05800170282728085,77,0.8888888888888888,0.8888888888888888,1.0,0.8888888888888888,0.7777777777777778,0.888888888888889,0.07027283689263066,28,0.9411764705882353,0.8888888888888888,1.0,0.9411764705882353,0.823529411764706,0.918954248366013,0.05927207345754055,41
49,0.0026854991912841795,0.00013735189844696412,0.0047342777252197266,0.00022374706550889686,0.1,poly,0.001,3,"{'C': 0.1, 'degree': 3, 'gamma': 0.001, 'kernel': 'poly'}",0.8064516129032258,0.8709677419354839,0.8387096774193549,0.8333333333333334,0.8,0.8298924731182795,0.025376344086021508,113,1.0,1.0,0.8333333333333334,1.0,1.0,0.9666666666666668,0.06666666666666665,72,0.3333333333333333,0.5555555555555556,0.5555555555555556,0.4444444444444444,0.3333333333333333,0.4444444444444445,0.09938079899999068,125,0.5,0.7142857142857143,0.6666666666666667,0.6153846153846153,0.5,0.5992673992673992,0.08687884875573097,114
50,0.001956939697265625,0.0001687283416203075,0.004311513900756836,0.0001313838586452355,0.1,poly,0.01,3,"{'C': 0.1, 'degree': 3, 'gamma': 0.01, 'kernel': 'poly'}",0.967741935483871,0.967741935483871,1.0,0.9666666666666667,0.9333333333333333,0.9670967741935484,0.02108843126388174,1,1.0,1.0,1.0,1.0,0.8888888888888888,0.9777777777777779,0.04444444444444447,1,0.8888888888888888,0.8888888888888888,1.0,0.8888888888888888,0.8888888888888888,0.9111111111111111,0.04444444444444447,3,0.9411764705882353,0.9411764705882353,1.0,0.9411764705882353,0.8888888888888888,0.9424836601307188,0.03517287332568292,1
51,0.0020467758178710936,0.0002849001024762538,0.004357147216796875,0.00012059431387038506,0.1,poly,0.1,3,"{'C': 0.1, 'degree': 3, 'gamma': 0.1, 'kernel': 'poly'}",0.967741935483871,0.967741935483871,1.0,0.9666666666666667,0.9333333333333333,0.9670967741935484,0.02108843126388174,1,1.0,1.0,1.0,1.0,0.8888888888888888,0.9777777777777779,0.04444444444444447,1,0.8888888888888888,0.8888888888888888,1.0,0.8888888888888888,0.8888888888888888,0.9111111111111111,0.04444444444444447,3,0.9411764705882353,0.9411764705882353,1.0,0.9411764705882353,0.8888888888888888,0.9424836601307188,0.03517287332568292,1
52,0.001912832260131836,0.0001961680483032976,0.0042683124542236325,8.125738906925099e-05,0.1,poly,1,3,"{'C': 0.1, 'degree': 3, 'gamma': 1, 'kernel': 'poly'}",0.967741935483871,0.967741935483871,1.0,0.9666666666666667,0.9333333333333333,0.9670967741935484,0.02108843126388174,1,1.0,1.0,1.0,1.0,0.8888888888888888,0.9777777777777779,0.04444444444444447,1,0.8888888888888888,0.8888888888888888,1.0,0.8888888888888888,0.8888888888888888,0.9111111111111111,0.04444444444444447,3,0.9411764705882353,0.9411764705882353,1.0,0.9411764705882353,0.8888888888888888,0.9424836601307188,0.03517287332568292,1
53,0.002973461151123047,0.00047117646489672687,0.005779552459716797,0.0004086063322207081,0.1,poly,0.001,5,"{'C': 0.1, 'degree': 5, 'gamma': 0.001, 'kernel': 'poly'}",0.7096774193548387,0.7096774193548387,0.7096774193548387,0.7,0.7,0.7058064516129032,0.004740947889257803,120,0.0,0.0,0.0,0.0,0.0,0.0,0.0,133,0.0,0.0,0.0,0.0,0.0,0.0,0.0,133,0.0,0.0,0.0,0.0,0.0,0.0,0.0,133
54,0.0028485774993896483,0.0001879653973824628,0.00598907470703125,0.0005668740733705749,0.1,poly,0.01,5,"{'C': 0.1, 'degree': 5, 'gamma': 0.01, 'kernel': 'poly'}",0.967741935483871,0.967741935483871,0.967741935483871,0.9666666666666667,0.9333333333333333,0.9606451612903226,0.013662262515499868,19,1.0,1.0,1.0,1.0,0.8888888888888888,0.9777777777777779,0.04444444444444447,1,0.8888888888888888,0.8888888888888888,0.8888888888888888,0.8888888888888888,0.8888888888888888,0.888888888888889,1.1102230246251565e-16,28,0.9411764705882353,0.9411764705882353,0.9411764705882353,0.9411764705882353,0.8888888888888888,0.9307189542483659,0.020915032679738578,19
55,0.002768278121948242,0.00034440726940256056,0.005306816101074219,0.00047434183956555616,0.1,poly,0.1,5,"{'C': 0.1, 'degree': 5, 'gamma': 0.1, 'kernel': 'poly'}",0.967741935483871,0.967741935483871,0.967741935483871,0.9666666666666667,0.9333333333333333,0.9606451612903226,0.013662262515499868,19,1.0,1.0,1.0,1.0,0.8888888888888888,0.9777777777777779,0.04444444444444447,1,0.8888888888888888,0.8888888888888888,0.8888888888888888,0.8888888888888888,0.8888888888888888,0.888888888888889,1.1102230246251565e-16,28,0.9411764705882353,0.9411764705882353,0.9411764705882353,0.9411764705882353,0.8888888888888888,0.9307189542483659,0.020915032679738578,19
56,0.0025852680206298827,0.00013212508031100858,0.004919290542602539,0.00020883295521081252,0.1,poly,1,5,"{'C': 0.1, 'degree': 5, 'gamma': 1, 'kernel': 'poly'}",0.967741935483871,0.967741935483871,0.967741935483871,0.9666666666666667,0.9333333333333333,0.9606451612903226,0.013662262515499868,19,1.0,1.0,1.0,1.0,0.8888888888888888,0.9777777777777779,0.04444444444444447,1,0.8888888888888888,0.8888888888888888,0.8888888888888888,0.8888888888888888,0.8888888888888888,0.888888888888889,1.1102230246251565e-16,28,0.9411764705882353,0.9411764705882353,0.9411764705882353,0.9411764705882353,0.8888888888888888,0.9307189542483659,0.020915032679738578,19
57,0.0033738136291503905,0.0003397649759977381,0.006676626205444336,0.0008384262261815677,0.1,poly,0.001,7,"{'C': 0.1, 'degree': 7, 'gamma': 0.001, 'kernel': 'poly'}",0.7096774193548387,0.7096774193548387,0.7096774193548387,0.7,0.7,0.7058064516129032,0.004740947889257803,120,0.0,0.0,0.0,0.0,0.0,0.0,0.0,133,0.0,0.0,0.0,0.0,0.0,0.0,0.0,133,0.0,0.0,0.0,0.0,0.0,0.0,0.0,133
58,0.0030220985412597657,0.00021818901244207938,0.0059070587158203125,0.0005829859731350575,0.1,poly,0.01,7,"{'C': 0.1, 'degree': 7, 'gamma': 0.01, 'kernel': 'poly'}",1.0,0.9354838709677419,0.9354838709677419,0.9666666666666667,0.9333333333333333,0.9541935483870969,0.026034831742660757,41,1.0,1.0,1.0,1.0,0.8888888888888888,0.9777777777777779,0.04444444444444447,1,1.0,0.7777777777777778,0.7777777777777778,0.8888888888888888,0.8888888888888888,0.8666666666666666,0.0831479419283098,67,1.0,0.8750000000000001,0.8750000000000001,0.9411764705882353,0.8888888888888888,0.9160130718954249,0.04855278810240875,63
59,0.002891206741333008,0.0003923120334510411,0.005666399002075195,0.0006837613675134837,0.1,poly,0.1,7,"{'C': 0.1, 'degree': 7, 'gamma': 0.1, 'kernel': 'poly'}",1.0,0.9354838709677419,0.9354838709677419,0.9666666666666667,0.9333333333333333,0.9541935483870969,0.026034831742660757,41,1.0,1.0,1.0,1.0,0.8888888888888888,0.9777777777777779,0.04444444444444447,1,1.0,0.7777777777777778,0.7777777777777778,0.8888888888888888,0.8888888888888888,0.8666666666666666,0.0831479419283098,67,1.0,0.8750000000000001,0.8750000000000001,0.9411764705882353,0.8888888888888888,0.9160130718954249,0.04855278810240875,63
60,0.002650928497314453,3.904868371452329e-05,0.004890584945678711,9.539384476147873e-05,0.1,poly,1,7,"{'C': 0.1, 'degree': 7, 'gamma': 1, 'kernel': 'poly'}",1.0,0.9354838709677419,0.9354838709677419,0.9666666666666667,0.9333333333333333,0.9541935483870969,0.026034831742660757,41,1.0,1.0,1.0,1.0,0.8888888888888888,0.9777777777777779,0.04444444444444447,1,1.0,0.7777777777777778,0.7777777777777778,0.8888888888888888,0.8888888888888888,0.8666666666666666,0.0831479419283098,67,1.0,0.8750000000000001,0.8750000000000001,0.9411764705882353,0.8888888888888888,0.9160130718954249,0.04855278810240875,63
